"date" "hour" "B" "F" "L" "M" "N" "O" "P" "Q"
19991021 1900 11 14 27 28 29 31 28 24
19991021 2000 4 6 19 15 24 22 20 16
19991021 2100 2 9 15 5 21 16 18 11
19991021 2200 3 8 14 1 21 14 20 12
19991021 2300 4 13 17 1 22 14 20 16
19991021 2400 6 15 20 1 24 15 19 20
19991022 100 11 19 20 5 23 20 18 25
19991022 200 13 18 21 7 23 22 19 24
19991022 300 13 17 21 9 23 21 16 22
19991022 400 12 15 20 10 20 20 17 19
19991022 500 13 11 17 10 17 18 15 14
19991022 600 3 6 12 11 15 11 12 11
19991022 700 1 3 5 9 11 9 10 8
19991022 800 1 3 5 2 7 8 9 8
19991022 900 1 4 7 3 13 10 13 9
19991022 1000 4 10 12 6 11 18 20 14
19991022 1100 8 21 29 20 19 21 27 24
19991022 1200 13 28 49 34 38 29 35 34
19991022 1300 22 38 46 52 46 34 30 28
19991022 1400 16 26 30 63 32 30 28 22
19991022 1500 11 19 28 33 30 31 27 24
19991022 1600 8 17 23 23 28 28 25 23
19991022 1700 6 14 22 23 25 25 24 20
19991022 1800 6 9 21 21 19 21 22 16
19991022 1900 2 3 14 12 9 16 15 10
19991022 2000 1 2 5 3 5 9 8 6
19991022 2100 1 2 2 1 2 4 2 4
19991022 2200 1 2 3 1 2 2 1 4
19991022 2300 1 2 4 1 2 2 1 3
19991022 2400 1 2 3 1 2 3 1 1
19991023 100 1 2 3 1 2 2 1 1
19991023 200 1 2 3 1 2 1 1 1
19991023 300 1 2 3 1 2 1 5 4
19991023 400 1 2 3 1 3 4 9 5
19991023 500 1 2 2 1 11 10 7 12
19991023 600 1 2 2 1 8 9 8 5
19991023 700 1 2 3 1 5 7 5 3
19991023 800 1 2 3 2 7 9 10 5
19991023 900 1 2 3 4 9 9 11 9
19991023 1000 1 5 7 5 15 15 17 13
19991023 1100 3 7 12 4 18 25 22 16
19991023 1200 5 11 21 8 25 30 27 23
19991023 1300 7 16 23 12 31 38 37 35
19991023 1400 8 22 38 17 47 52 53 49
19991023 1500 32 44 53 42 63 58 63 62
19991023 1600 40 63 57 59 66 51 55 56
19991023 1700 49 62 59 77 60 43 46 50
19991023 1800 31 48 51 75 53 42 44 45
19991023 1900 14 28 36 48 38 29 36 34
19991023 2000 3 8 12 14 20 13 16 22
19991023 2100 2 4 4 11 13 7 11 12
19991023 2200 1 2 3 3 5 2 2 3
19991023 2300 1 2 4 2 2 1 2 3
19991023 2400 1 2 3 4 2 2 3 3
19991024 100 1 2 3 4 3 1 2 2
19991024 200 1 2 3 4 3 1 2 2
19991024 300 1 2 3 5 3 2 2 2
19991024 400 1 2 3 7 2 1 3 2
19991024 500 1 2 3 10 2 1 2 2
19991024 600 1 2 3 8 3 1 2 2
19991024 700 1 2 3 7 2 1 2 2
19991024 800 2 5 8 11 7 4 4 9
19991024 900 9 13 25 36 28 16 19 26
19991024 1000 26 33 47 57 48 39 38 43
19991024 1100 42 57 71 70 71 71 61 64
19991024 1200 62 94 92 87 93 85 79 79
19991024 1300 84 104 106 112 104 82 78 85
19991024 1400 85 96 87 128 98 80 70 74
19991024 1500 77 87 82 115 86 66 75 70
19991024 1600 61 66 75 100 71 57 56 62
19991024 1700 39 54 63 78 59 49 49 49
19991024 1800 24 38 43 56 41 41 37 32
19991024 1900 17 27 24 35 35 35 32 24
19991024 2000 7 16 9 11 28 27 24 16
19991024 2100 1 9 6 3 22 19 21 11
19991024 2200 3 4 3 1 19 15 23 5
19991024 2300 1 7 3 1 16 13 21 2
19991024 2400 1 5 3 3 7 5 5 1
19991025 100 1 9 3 2 7 5 16 1
19991025 200 1 4 4 5 13 14 19 3
19991025 300 1 4 3 12 14 13 20 6
19991025 400 2 5 3 19 14 NA 19 6
19991025 500 1 3 1 16 12 NA 15 2
19991025 600 1 2 2 4 2 NA 6 1
19991025 700 1 2 3 3 2 NA 5 2
19991025 800 2 3 4 8 3 NA 4 4
19991025 900 2 5 9 25 5 NA 6 8
19991025 1000 5 12 20 32 13 NA 14 16
19991025 1100 13 30 35 56 31 22 21 28
19991025 1200 22 39 75 66 43 38 28 33
19991025 1300 34 46 67 88 57 41 40 36
19991025 1400 33 49 59 100 55 35 39 47
19991025 1500 23 41 51 93 47 36 38 48
19991025 1600 21 35 50 69 46 35 37 46
19991025 1700 17 28 42 61 39 30 32 36
19991025 1800 12 18 35 46 31 26 24 27
19991025 1900 4 9 26 30 22 22 18 15
19991025 2000 1 4 13 4 17 16 14 8
19991025 2100 1 2 2 1 16 12 15 7
19991025 2200 3 2 2 1 17 11 16 5
19991025 2300 2 3 2 1 19 13 20 7
19991025 2400 5 7 5 1 20 18 19 13
19991026 100 7 15 12 1 21 20 21 16
19991026 200 14 17 12 1 24 21 23 20
19991026 300 15 18 16 1 23 20 22 20
19991026 400 14 17 16 1 22 20 19 19
19991026 500 12 14 17 2 18 17 20 17
19991026 600 2 5 10 9 14 12 8 12
19991026 700 1 2 4 5 7 7 8 6
19991026 800 1 2 4 4 9 9 7 4
19991026 900 1 2 4 3 8 12 8 6
19991026 1000 2 3 5 2 12 16 11 9
19991026 1100 4 5 10 3 16 17 14 11
19991026 1200 5 8 16 6 22 23 20 15
19991026 1300 6 13 14 11 26 27 26 20
19991026 1400 10 18 22 10 33 33 33 30
19991026 1500 15 23 32 19 38 39 38 34
19991026 1600 19 25 40 24 49 42 52 41
19991026 1700 24 34 40 31 46 38 55 49
19991026 1800 16 27 48 25 40 35 47 48
19991026 1900 9 17 39 19 40 27 37 38
19991026 2000 5 10 10 2 24 14 14 11
19991026 2100 2 6 9 5 14 14 14 10
19991026 2200 1 3 10 3 11 12 10 9
19991026 2300 1 2 4 1 13 11 5 10
19991026 2400 2 2 3 1 8 10 6 6
19991027 100 3 6 3 1 11 12 9 7
19991027 200 4 7 3 3 9 13 11 6
19991027 300 7 9 3 2 9 14 10 7
19991027 400 10 11 7 4 14 12 12 13
19991027 500 10 12 9 8 15 12 13 10
19991027 600 2 4 6 8 8 8 9 6
19991027 700 2 3 3 3 5 2 4 5
19991027 800 1 2 4 3 4 4 6 4
19991027 900 1 5 5 5 7 7 11 6
19991027 1000 2 7 7 7 9 10 11 8
19991027 1100 3 8 11 5 14 16 19 12
19991027 1200 7 14 18 4 23 23 21 18
19991027 1300 8 15 23 11 26 27 29 25
19991027 1400 19 22 32 30 33 31 34 29
19991027 1500 16 25 32 46 35 29 30 30
19991027 1600 14 23 32 36 34 29 28 28
19991027 1700 11 17 28 31 28 25 26 25
19991027 1800 9 12 22 19 24 23 24 19
19991027 1900 3 8 14 13 16 18 20 12
19991027 2000 3 5 16 8 15 15 15 10
19991027 2100 1 4 12 7 13 13 15 6
19991027 2200 4 6 9 7 14 12 10 8
19991027 2300 5 4 10 8 12 12 8 9
19991027 2400 7 5 14 4 12 13 15 14
19991028 100 10 14 14 8 19 13 15 14
19991028 200 8 14 12 9 15 14 15 10
19991028 300 4 12 6 5 11 12 12 9
19991028 400 2 7 3 2 7 8 9 13
19991028 500 1 3 3 6 3 5 5 11
19991028 600 1 2 4 2 2 7 2 5
19991028 700 1 2 4 4 3 6 2 3
19991028 800 1 3 4 6 3 7 2 4
19991028 900 1 4 5 9 4 10 5 5
19991028 1000 5 11 9 13 18 19 18 15
19991028 1100 14 17 27 24 33 34 32 32
19991028 1200 25 36 47 44 47 51 47 41
19991028 1300 38 53 60 64 60 48 52 44
19991028 1400 36 61 54 94 58 50 49 47
19991028 1500 32 55 56 92 57 50 52 50
19991028 1600 23 48 53 75 53 45 48 45
19991028 1700 17 30 43 53 43 39 40 35
19991028 1800 11 17 30 31 31 30 29 23
19991028 1900 7 10 15 21 20 24 22 14
19991028 2000 3 5 6 8 16 15 17 6
19991028 2100 2 2 3 2 11 12 8 4
19991028 2200 1 2 3 1 9 11 9 3
19991028 2300 2 2 3 1 9 6 7 2
19991028 2400 2 2 4 1 9 3 7 2
19991029 100 1 2 4 1 7 1 7 2
19991029 200 1 2 3 1 5 3 5 2
19991029 300 1 2 3 3 3 1 6 2
19991029 400 1 2 3 4 2 1 6 2
19991029 500 1 2 3 3 3 1 5 2
19991029 600 1 2 3 3 2 2 3 2
19991029 700 1 2 4 3 3 3 3 3
19991029 800 2 4 6 8 6 5 4 4
19991029 900 3 9 13 18 18 14 19 11
19991029 1000 11 20 31 36 38 26 28 26
19991029 1100 30 37 46 55 47 33 37 36
19991029 1200 31 44 55 78 49 36 39 42
19991029 1300 26 48 63 88 54 41 41 47
19991029 1400 25 44 61 87 51 44 42 51
19991029 1500 27 42 55 71 50 43 43 50
19991029 1600 22 39 52 66 47 43 43 46
19991029 1700 20 37 49 54 49 43 44 45
19991029 1800 20 32 44 NA 45 42 40 35
19991029 1900 13 15 28 NA 32 35 31 22
19991029 2000 2 3 8 NA 14 22 15 8
19991029 2100 1 2 3 3 6 7 6 3
19991029 2200 1 2 4 2 2 1 2 3
19991029 2300 1 2 4 3 2 1 2 3
19991029 2400 1 2 4 4 2 1 3 3
19991030 100 1 2 3 7 2 1 2 3
19991030 200 1 2 3 12 2 1 5 2
19991030 300 1 2 3 14 2 1 3 2
19991030 400 1 2 3 13 2 1 2 2
19991030 500 1 2 3 15 2 1 2 2
19991030 600 1 2 3 15 3 1 4 2
19991030 700 1 2 4 9 3 1 3 3
19991030 800 2 3 7 16 11 7 13 8
19991030 900 8 11 18 26 22 17 22 21
19991030 1000 11 20 32 40 30 26 26 29
19991030 1100 18 31 43 55 39 34 32 32
19991030 1200 26 38 49 69 42 37 35 38
19991030 1300 26 36 48 69 42 34 35 37
19991030 1400 28 32 50 60 43 33 34 35
19991030 1500 26 35 54 60 43 35 36 35
19991030 1600 23 35 51 59 42 35 37 38
19991030 1700 20 34 42 50 41 35 37 36
19991030 1800 19 28 36 40 39 33 34 30
19991030 1900 11 14 28 31 30 26 22 19
19991030 2000 3 6 10 16 18 15 11 8
19991030 2100 1 2 3 4 10 5 10 2
19991030 2200 1 2 4 2 NA 3 8 2
19991030 2300 1 3 3 1 NA 4 10 4
19991030 2400 2 3 3 1 NA 8 13 4
19991031 100 4 8 10 1 NA 13 15 13
19991031 200 9 12 13 1 NA 16 16 14
19991031 300 8 12 11 4 NA 12 18 18
19991031 400 3 10 9 3 NA 14 15 11
19991031 500 2 5 6 1 NA 12 13 12
19991031 600 1 4 4 2 NA 8 7 9
19991031 700 1 5 5 4 NA 10 11 9
19991031 800 3 6 10 5 NA 11 13 12
19991031 900 5 8 13 11 15 13 16 13
19991031 1000 5 6 11 8 16 13 16 13
19991031 1100 4 6 13 11 16 12 13 14
19991031 1200 4 5 12 11 8 9 15 14
19991031 1300 2 6 13 8 8 7 15 11
19991031 1400 2 5 14 13 7 9 12 13
19991031 1500 3 9 14 NA 9 7 11 12
19991031 1600 4 10 12 NA 9 9 13 12
19991031 1700 4 10 11 9 7 8 11 9
19991031 1800 2 6 10 6 9 8 10 12
19991031 1900 2 3 8 6 6 7 9 11
19991031 2000 1 3 4 2 5 5 5 4
19991031 2100 1 3 4 2 4 3 10 5
19991031 2200 1 3 3 10 2 2 8 8
19991031 2300 1 4 3 7 4 1 3 7
19991031 2400 3 4 3 5 6 3 4 3
19991101 100 1 5 3 2 2 8 13 5
19991101 200 1 5 3 4 2 7 12 3
19991101 300 1 2 3 4 2 6 6 2
19991101 400 1 2 3 5 2 2 3 2
19991101 500 1 2 3 5 2 1 2 2
19991101 600 1 3 3 3 2 1 3 2
19991101 700 1 3 4 4 3 1 3 2
19991101 800 2 6 8 9 8 3 6 5
19991101 900 3 11 15 18 13 5 11 10
19991101 1000 4 10 23 20 18 14 17 14
19991101 1100 15 21 28 25 25 19 23 20
19991101 1200 16 23 30 31 27 25 26 24
19991101 1300 18 27 32 35 32 30 30 29
19991101 1400 26 33 38 46 38 34 34 31
19991101 1500 22 33 37 49 39 36 34 32
19991101 1600 18 35 38 49 38 36 37 33
19991101 1700 22 33 39 47 38 35 35 33
19991101 1800 15 26 32 39 34 28 32 28
19991101 1900 12 18 27 28 28 25 28 19
19991101 2000 2 6 8 13 15 8 10 4
19991101 2100 1 2 3 5 3 1 4 2
19991101 2200 1 2 4 3 2 1 2 2
19991101 2300 1 2 3 2 2 1 3 6
19991101 2400 1 2 3 2 2 1 4 2
19991102 100 1 2 3 3 2 5 2 2
19991102 200 1 2 3 5 2 4 2 2
19991102 300 1 2 3 8 2 1 3 2
19991102 400 1 3 3 5 2 1 2 2
19991102 500 1 2 3 5 3 1 2 2
19991102 600 1 2 4 2 3 1 4 2
19991102 700 1 2 4 2 3 2 3 3
19991102 800 1 3 4 4 3 2 3 3
19991102 900 2 7 7 9 4 7 6 5
19991102 1000 4 9 16 13 11 13 15 14
19991102 1100 4 13 23 22 21 24 24 22
19991102 1200 7 17 30 21 28 31 34 22
19991102 1300 13 29 32 23 31 31 33 26
19991102 1400 16 34 37 30 33 27 33 28
19991102 1500 14 29 29 31 25 29 33 27
19991102 1600 11 27 33 43 30 35 38 33
19991102 1700 15 32 38 39 35 35 37 34
19991102 1800 18 23 34 37 30 32 33 28
19991102 1900 5 9 20 15 20 21 22 14
19991102 2000 1 3 4 2 11 11 10 4
19991102 2100 1 3 3 2 6 5 8 5
19991102 2200 1 3 3 1 3 1 4 2
19991102 2300 1 3 3 1 3 2 7 2
19991102 2400 2 6 3 1 9 10 11 1
19991103 100 6 9 3 1 13 11 14 1
19991103 200 3 8 3 1 13 13 16 2
19991103 300 12 14 15 1 12 14 19 11
19991103 400 10 12 14 1 10 13 14 9
19991103 500 2 5 9 1 6 9 14 8
19991103 600 1 2 3 2 3 1 3 2
19991103 700 1 3 3 2 3 1 4 2
19991103 800 2 5 5 4 4 4 6 6
19991103 900 3 10 8 8 13 12 15 14
19991103 1000 9 14 24 17 24 20 25 24
19991103 1100 19 21 39 34 32 31 30 28
19991103 1200 28 32 47 49 40 34 35 33
19991103 1300 26 38 44 59 39 38 38 38
19991103 1400 27 40 46 53 44 37 40 42
19991103 1500 21 38 49 52 43 38 41 45
19991103 1600 21 35 48 51 43 38 41 43
19991103 1700 21 35 47 46 40 37 39 36
19991103 1800 16 29 40 44 35 33 34 31
19991103 1900 10 15 25 28 26 24 27 19
19991103 2000 5 6 13 16 16 12 16 11
19991103 2100 1 3 4 6 11 11 12 5
19991103 2200 1 4 3 1 13 NA 13 3
19991103 2300 1 3 3 1 10 7 9 2
19991103 2400 1 2 3 2 4 6 11 2
19991104 100 1 2 3 2 5 2 12 2
19991104 200 1 2 3 5 5 2 4 2
19991104 300 1 3 3 5 2 2 6 1
19991104 400 1 2 3 5 2 2 3 2
19991104 500 1 2 3 7 2 2 3 2
19991104 600 1 3 3 3 2 2 2 2
19991104 700 1 3 4 3 3 3 3 2
19991104 800 2 3 8 9 6 4 5 6
19991104 900 6 14 21 21 15 14 16 17
19991104 1000 17 25 36 30 22 25 29 28
19991104 1100 25 36 54 38 40 39 38 44
19991104 1200 28 50 73 58 64 49 65 59
19991104 1300 54 75 62 76 76 60 59 49
19991104 1400 37 58 55 98 60 57 56 51
19991104 1500 29 49 55 61 58 56 56 50
19991104 1600 25 48 57 59 56 52 53 51
19991104 1700 27 47 56 60 53 46 50 51
19991104 1800 23 37 52 55 45 40 44 39
19991104 1900 9 20 29 35 32 31 34 24
19991104 2000 7 6 13 17 15 16 18 9
19991104 2100 2 5 6 3 13 2 12 3
19991104 2200 1 2 5 2 5 1 5 3
19991104 2300 1 2 4 2 2 2 5 6
19991104 2400 1 2 3 3 2 1 9 2
19991105 100 1 2 3 6 2 1 3 3
19991105 200 1 2 3 5 2 1 3 2
19991105 300 2 2 3 10 4 2 2 1
19991105 400 1 3 3 7 4 1 2 1
19991105 500 1 2 3 8 3 1 2 1
19991105 600 1 3 3 9 2 1 3 2
19991105 700 1 3 4 4 3 3 2 3
19991105 800 3 4 9 12 6 7 8 12
19991105 900 8 10 24 28 18 22 25 29
19991105 1000 19 23 39 41 36 35 45 37
19991105 1100 36 44 52 57 53 49 48 42
19991105 1200 37 56 55 77 57 58 56 45
19991105 1300 37 55 56 84 59 61 60 51
19991105 1400 38 54 58 78 63 61 60 53
19991105 1500 37 57 57 70 65 63 60 55
19991105 1600 30 51 55 69 62 55 56 56
19991105 1700 24 46 54 65 58 48 51 56
19991105 1800 20 39 55 60 48 40 44 43
19991105 1900 13 21 35 44 31 30 34 23
19991105 2000 1 6 12 18 14 9 18 7
19991105 2100 1 3 4 4 10 3 9 5
19991105 2200 1 2 4 2 8 3 8 2
19991105 2300 1 2 4 2 9 6 7 3
19991105 2400 1 2 3 2 8 4 9 2
19991106 100 2 3 4 2 8 3 10 2
19991106 200 2 5 3 1 10 2 10 2
19991106 300 2 4 3 3 8 4 9 2
19991106 400 5 8 3 1 10 5 12 2
19991106 500 2 6 3 1 7 7 10 3
19991106 600 1 2 4 2 3 4 7 2
19991106 700 1 3 4 3 4 4 6 6
19991106 800 2 6 9 12 10 12 11 10
19991106 900 4 13 19 17 17 18 19 18
19991106 1000 9 23 31 23 27 23 25 23
19991106 1100 23 31 43 36 40 29 32 30
19991106 1200 26 37 49 63 40 30 38 37
19991106 1300 27 37 51 74 43 30 37 40
19991106 1400 25 33 46 68 41 32 36 38
19991106 1500 25 33 43 57 39 33 36 37
19991106 1600 22 33 41 53 38 31 36 36
19991106 1700 18 30 37 43 35 29 34 33
19991106 1800 15 25 33 35 32 27 32 27
19991106 1900 12 20 29 21 27 23 26 21
19991106 2000 6 11 25 15 17 17 16 16
19991106 2100 1 5 8 9 10 10 10 9
19991106 2200 1 3 3 6 7 6 7 10
19991106 2300 1 4 3 4 12 2 5 16
19991106 2400 1 7 3 3 16 9 19 21
19991107 100 2 10 3 1 19 11 18 22
19991107 200 5 15 3 1 21 12 12 22
19991107 300 3 15 3 10 17 13 18 19
19991107 400 2 11 3 9 13 16 18 15
19991107 500 1 9 3 7 9 15 7 13
19991107 600 1 4 3 11 8 7 14 11
19991107 700 2 5 5 9 8 10 12 11
19991107 800 5 11 13 13 16 16 17 16
19991107 900 11 19 24 19 23 22 24 23
19991107 1000 15 24 32 31 30 29 31 28
19991107 1100 25 33 38 40 36 34 34 31
19991107 1200 26 34 41 47 37 37 36 32
19991107 1300 30 36 38 47 41 40 38 34
19991107 1400 29 37 39 52 41 41 40 37
19991107 1500 29 39 40 51 43 41 42 38
19991107 1600 26 39 39 49 43 42 42 39
19991107 1700 26 36 38 47 43 41 41 37
19991107 1800 23 33 37 43 39 34 38 35
19991107 1900 18 23 34 37 32 28 34 33
19991107 2000 8 14 16 22 24 21 28 25
19991107 2100 3 7 6 7 16 12 23 21
19991107 2200 3 6 4 6 17 15 21 18
19991107 2300 1 7 4 3 13 16 24 17
19991107 2400 1 6 4 3 12 16 21 9
19991108 100 5 8 3 8 10 16 7 4
19991108 200 10 10 4 11 14 12 8 2
19991108 300 12 7 6 7 15 9 10 2
19991108 400 5 8 7 7 12 6 8 2
19991108 500 3 4 5 11 11 2 6 2
19991108 600 1 2 4 11 2 2 2 2
19991108 700 1 4 5 7 4 4 3 3
19991108 800 3 10 12 8 5 11 8 7
19991108 900 7 17 22 23 17 18 19 14
19991108 1000 16 25 31 34 25 28 28 27
19991108 1100 21 30 46 44 35 38 39 43
19991108 1200 31 41 65 59 53 46 70 67
19991108 1300 46 62 85 67 80 50 59 65
19991108 1400 50 67 87 85 77 55 63 59
19991108 1500 49 60 71 102 66 50 55 60
19991108 1600 37 48 64 94 57 47 52 51
19991108 1700 36 42 53 73 51 46 48 44
19991108 1800 17 32 38 52 43 37 39 35
19991108 1900 8 19 28 40 31 29 31 25
19991108 2000 4 8 12 24 23 19 21 12
19991108 2100 2 5 4 9 20 12 18 4
19991108 2200 1 5 4 3 15 8 20 3
19991108 2300 1 3 4 2 2 8 21 2
19991108 2400 1 3 4 5 3 3 12 3
19991109 100 1 3 4 9 2 1 2 2
19991109 200 1 3 6 11 2 1 2 2
19991109 300 1 3 11 14 2 1 2 2
19991109 400 3 3 9 15 2 1 3 2
19991109 500 4 3 5 15 2 2 3 2
19991109 600 1 3 3 8 3 2 3 2
19991109 700 2 3 5 6 4 3 4 3
19991109 800 3 6 8 9 6 11 5 6
19991109 900 8 16 20 19 15 22 18 16
19991109 1000 16 27 45 34 34 29 34 33
19991109 1100 22 41 61 49 49 38 41 50
19991109 1200 42 50 75 68 60 49 51 46
19991109 1300 41 58 60 98 57 47 47 44
19991109 1400 33 44 50 102 49 47 46 43
19991109 1500 28 44 49 70 49 46 47 43
19991109 1600 27 43 46 63 48 48 46 41
19991109 1700 25 36 49 56 44 45 42 38
19991109 1800 17 28 43 47 37 38 37 31
19991109 1900 11 16 31 23 31 30 31 24
19991109 2000 5 8 16 5 22 22 23 19
19991109 2100 3 6 5 3 19 16 19 12
19991109 2200 3 7 10 2 19 11 19 5
19991109 2300 3 6 5 1 16 9 16 7
19991109 2400 4 11 8 1 20 10 20 6
19991110 100 3 6 6 1 17 5 15 3
19991110 200 14 8 14 1 12 8 17 2
19991110 300 10 9 8 2 8 8 16 3
19991110 400 7 11 3 4 10 13 11 6
19991110 500 4 7 3 2 5 11 3 7
19991110 600 1 3 3 3 2 1 2 2
19991110 700 1 4 5 4 3 3 3 3
19991110 800 3 7 8 10 7 11 8 7
19991110 900 5 12 18 21 17 19 20 13
19991110 1000 15 18 30 37 31 28 38 28
19991110 1100 23 39 52 57 50 39 43 45
19991110 1200 36 54 75 74 59 43 48 49
19991110 1300 40 52 71 97 62 46 48 46
19991110 1400 38 50 61 115 54 44 45 44
19991110 1500 31 46 59 104 52 43 45 42
19991110 1600 27 40 51 68 49 38 42 41
19991110 1700 20 30 46 52 39 33 36 33
19991110 1800 14 22 39 37 32 30 32 27
19991110 1900 6 13 31 22 26 26 25 19
19991110 2000 2 4 15 6 19 19 15 10
19991110 2100 3 2 8 1 16 10 13 4
19991110 2200 2 3 4 1 8 5 10 4
19991110 2300 2 2 3 1 4 1 9 2
19991110 2400 2 4 3 1 10 1 13 2
19991111 100 1 2 3 1 5 1 7 2
19991111 200 1 4 3 7 4 2 10 2
19991111 300 1 2 3 8 4 6 10 2
19991111 400 1 2 3 8 2 5 5 2
19991111 500 1 3 3 9 2 1 2 2
19991111 600 1 3 3 5 2 1 2 3
19991111 700 1 3 4 5 3 1 4 3
19991111 800 2 5 8 11 5 3 5 5
19991111 900 5 12 23 26 15 17 18 16
19991111 1000 11 21 36 39 30 27 32 33
19991111 1100 21 37 60 54 50 37 42 52
19991111 1200 38 53 79 74 67 48 46 43
19991111 1300 38 56 58 102 59 46 47 47
19991111 1400 39 48 55 108 53 43 43 46
19991111 1500 28 41 53 82 48 43 43 42
19991111 1600 20 33 44 57 44 41 40 38
19991111 1700 21 30 39 51 40 40 38 34
19991111 1800 18 23 32 41 34 33 33 29
19991111 1900 11 13 25 24 29 29 30 24
19991111 2000 6 8 16 13 25 23 23 19
19991111 2100 3 7 11 13 22 17 20 13
19991111 2200 2 4 3 5 19 9 18 7
19991111 2300 6 6 7 1 18 7 20 5
19991111 2400 12 17 16 3 22 14 21 12
19991112 100 8 15 17 14 20 18 21 17
19991112 200 5 11 14 7 10 16 13 13
19991112 300 9 12 6 11 12 13 16 10
19991112 400 14 15 11 21 15 13 15 12
19991112 500 6 10 10 9 7 6 5 8
19991112 600 2 3 4 8 2 1 2 2
19991112 700 1 3 4 4 3 2 3 4
19991112 800 2 5 7 7 6 11 8 8
19991112 900 5 10 17 15 16 20 19 17
19991112 1000 9 16 30 24 29 30 35 43
19991112 1100 24 36 54 43 54 45 51 56
19991112 1200 39 58 69 64 79 53 70 59
19991112 1300 59 80 103 92 94 64 76 70
19991112 1400 61 75 83 126 80 61 62 58
19991112 1500 35 52 62 99 62 52 54 54
19991112 1600 33 43 55 64 57 46 49 50
19991112 1700 20 34 45 57 43 39 40 38
19991112 1800 14 26 37 41 38 36 37 30
19991112 1900 4 19 27 26 29 29 33 24
19991112 2000 3 6 12 13 17 16 18 14
19991112 2100 1 2 7 2 11 6 12 5
19991112 2200 1 2 3 2 10 4 7 2
19991112 2300 1 2 4 2 5 3 8 3
19991112 2400 1 2 4 4 2 1 6 3
19991113 100 1 2 3 3 3 2 8 3
19991113 200 1 2 3 3 2 1 3 2
19991113 300 1 2 3 4 2 1 2 2
19991113 400 1 2 3 8 2 1 3 2
19991113 500 1 2 3 11 3 1 3 1
19991113 600 1 3 3 9 3 1 3 1
19991113 700 1 3 4 12 4 2 4 3
19991113 800 2 8 11 22 8 11 9 10
19991113 900 10 22 25 29 21 25 27 25
19991113 1000 17 28 51 48 46 41 43 51
19991113 1100 42 48 83 70 79 60 88 60
19991113 1200 80 92 104 96 105 82 79 74
19991113 1300 63 79 85 146 80 79 82 77
19991113 1400 54 74 75 127 78 64 79 71
19991113 1500 50 64 69 93 69 63 65 64
19991113 1600 40 55 59 76 61 58 57 54
19991113 1700 32 48 50 63 55 52 53 49
19991113 1800 33 41 46 53 52 47 47 46
19991113 1900 25 29 36 45 44 39 39 37
19991113 2000 11 18 25 32 33 29 29 23
19991113 2100 7 13 18 16 30 24 25 13
19991113 2200 4 9 15 3 24 14 23 10
19991113 2300 7 10 7 2 20 15 23 13
19991113 2400 14 17 20 12 25 15 22 19
19991114 100 9 15 22 16 24 17 22 13
19991114 200 2 6 10 12 14 14 13 13
19991114 300 1 3 6 5 6 11 12 5
19991114 400 1 2 4 4 5 2 15 4
19991114 500 1 2 4 7 9 1 12 3
19991114 600 1 3 4 7 7 1 4 2
19991114 700 2 4 8 10 7 3 7 6
19991114 800 8 9 20 18 17 10 18 20
19991114 900 18 24 33 32 30 26 30 31
19991114 1000 20 41 47 44 43 39 43 43
19991114 1100 44 55 70 61 61 44 43 49
19991114 1200 47 54 76 81 58 39 42 46
19991114 1300 45 47 64 104 52 37 37 42
19991114 1400 36 44 55 99 47 37 39 45
19991114 1500 33 40 52 69 44 38 40 39
19991114 1600 29 37 48 56 42 36 39 38
19991114 1700 26 35 46 48 40 35 37 37
19991114 1800 20 29 35 43 36 31 33 32
19991114 1900 14 21 27 32 28 25 28 26
19991114 2000 8 13 19 17 22 19 21 20
19991114 2100 5 8 10 8 17 NA 14 13
19991114 2200 2 5 10 5 14 10 11 8
19991114 2300 3 6 6 2 11 8 11 5
19991114 2400 2 8 10 2 13 7 12 10
19991115 100 4 7 8 1 12 7 13 7
19991115 200 8 10 9 1 14 7 13 10
19991115 300 9 9 10 2 13 10 13 10
19991115 400 10 9 9 4 13 10 13 11
19991115 500 6 9 9 2 12 9 13 11
19991115 600 1 4 7 4 8 6 11 8
19991115 700 1 2 5 5 5 7 9 6
19991115 800 1 2 6 4 6 8 10 7
19991115 900 2 4 8 9 9 9 12 12
19991115 1000 7 9 20 14 16 15 18 18
19991115 1100 11 21 35 27 26 24 28 31
19991115 1200 18 25 52 52 46 35 43 44
19991115 1300 37 53 77 75 73 48 68 57
19991115 1400 60 69 77 96 80 48 48 47
19991115 1500 38 43 53 110 49 38 42 44
19991115 1600 25 35 46 68 45 38 40 41
19991115 1700 23 31 40 54 42 34 37 35
19991115 1800 14 22 35 38 30 27 29 26
19991115 1900 5 13 18 24 21 22 19 15
19991115 2000 3 4 7 12 12 10 11 7
19991115 2100 1 2 3 2 6 5 6 3
19991115 2200 1 2 2 1 7 4 5 2
19991115 2300 1 2 3 1 6 1 5 2
19991115 2400 1 3 3 1 6 2 9 1
19991116 100 3 3 3 1 7 1 8 4
19991116 200 1 6 3 2 7 1 7 4
19991116 300 1 5 3 4 5 3 8 2
19991116 400 1 4 3 6 4 2 6 1
19991116 500 1 2 3 7 4 1 3 2
19991116 600 1 2 4 2 2 1 2 3
19991116 700 1 3 4 3 3 1 3 3
19991116 800 2 3 9 10 9 5 9 9
19991116 900 4 9 18 22 14 15 29 21
19991116 1000 12 20 34 38 27 30 37 33
